Codigo_Local_Operacion,Codigo_Equipo,Codigo_INMETRO,Fecha_Comprobacion_INMETRO,Codigo_OVD,Fecha_Comprobacion_OVD,Pista,Fecha_Paso_Vehicular,Hora_Paso_Vehicular,Secuencial_Imagen,Velocidad_Maxima,Velocidad_Maxima_Tolerada,Velocidad_Medida,Velocidad_Considerada,Tamaño_Vehiculo,Placa_Vehiculo,Tipo_Imagen,Tiempo_Ocupacion,Distancia_Vehiculo_Anterior,Cantidad_Ejes_Vehiculo,Codigo_Clasificacion_Vehiculo,Secuencial_Infraccion,Codigo_Infraccion_Vehiculo,Tiempo_Caracterizar_Inicio_Semaforo_Rojo,Tiempo_Avance_Rojo_Parada_Cebra,Tiempo_Caracterizar_Parada_Cebra,Tiempo_Parada_Vehiculo_Cebra,Path_Imagen
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,200206,417442,060,066,028,025,0543,HXX50C,ZT,01295,01879,,3,185226,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_200206_417442_060_066_028_025_0543_HXX50C_ZT_01295_01879__3_185226_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,200206,417444,060,066,028,025,0543,HXX50C,ZT,01295,01879,,3,185227,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_200206_417444_060_066_028_025_0543_HXX50C_ZT_01295_01879__3_185227_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,200343,417446,060,066,020,018,0439,GRD857,ZT,01763,01642,,2,185228,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_200343_417446_060_066_020_018_0439_GRD857_ZT_01763_01642__2_185228_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,200944,417452,060,066,023,021,0437,EOX935,ZT,01450,01336,,2,185231,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_200944_417452_060_066_023_021_0437_EOX935_ZT_01450_01336__2_185231_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,202333,417472,060,066,025,022,0465,IDA441,ZT,01576,01055,,2,185241,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_202333_417472_060_066_025_022_0465_IDA441_ZT_01576_01055__2_185241_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,202333,417474,060,066,025,022,0465,IDA441,ZT,01576,01055,,2,185242,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_202333_417474_060_066_025_022_0465_IDA441_ZT_01576_01055__2_185242_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,203756,417480,060,066,021,019,0399,LKS434,ZT,01529,01107,,2,185245,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_203756_417480_060_066_021_019_0399_LKS434_ZT_01529_01107__2_185245_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,210800,417490,060,066,051,046,0100,QKH72C,ZT,00717,01016,,1,185250,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_210800_417490_060_066_051_046_0100_QKH72C_ZT_00717_01016__1_185250_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,213149,417503,060,066,015,014,0392,JBN617,ZT,01950,00960,,2,185256,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_213149_417503_060_066_015_014_0392_JBN617_ZT_01950_00960__2_185256_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,213943,417509,060,066,031,028,0167,XLD126,ZT,00702,04209,,1,185259,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_213943_417509_060_066_031_028_0167_XLD126_ZT_00702_04209__1_185259_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,213943,417511,060,066,031,028,0167,XLD126,ZT,00702,04209,,1,185260,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_213943_417511_060_066_031_028_0167_XLD126_ZT_00702_04209__1_185260_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,215026,417515,060,066,022,020,0380,ESK271,ZT,01467,01720,,2,185262,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_215026_417515_060_066_022_020_0380_ESK271_ZT_01467_01720__2_185262_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,215557,417517,060,066,048,043,0177,RUF03F,ZT,00437,08357,,1,185263,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_215557_417517_060_066_048_043_0177_RUF03F_ZT_00437_08357__1_185263_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,215700,417519,060,066,042,038,0134,UQX666,ZT,00468,09515,,1,185264,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_215700_417519_060_066_042_038_0134_UQX666_ZT_00468_09515__1_185264_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,215700,417521,060,066,042,038,0134,UQX666,ZT,00468,09515,,1,185265,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_215700_417521_060_066_042_038_0134_UQX666_ZT_00468_09515__1_185265_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,220210,417523,060,066,027,024,0095,REK500,ZT,00421,00326,,1,185266,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_220210_417523_060_066_027_024_0095_REK500_ZT_00421_00326__1_185266_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,220210,417525,060,066,027,024,0095,REK500,ZT,00421,00326,,1,185267,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_220210_417525_060_066_027_024_0095_REK500_ZT_00421_00326__1_185267_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,222113,417527,060,066,032,029,0372,FJM029,ZT,00952,03488,,2,185268,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_222113_417527_060_066_032_029_0372_FJM029_ZT_00952_03488__2_185268_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,222353,417529,060,066,037,033,0456,INN767,ZT,00920,05472,,2,185269,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_222353_417529_060_066_037_033_0456_INN767_ZT_00920_05472__2_185269_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,222800,417531,060,066,019,017,0361,FCL187,ZT,01685,01323,,2,185270,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_222800_417531_060_066_019_017_0361_FCL187_ZT_01685_01323__2_185270_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,224451,417533,060,066,049,044,0190,AKG91D,ZT,00421,02065,,1,185271,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_224451_417533_060_066_049_044_0190_AKG91D_ZT_00421_02065__1_185271_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,230458,417541,060,066,035,032,0456,FQQ320,ZT,01045,04319,,2,185275,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_230458_417541_060_066_035_032_0456_FQQ320_ZT_01045_04319__2_185275_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,231701,417543,060,066,037,033,0422,LJV137,ZT,00889,03614,,2,185276,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_231701_417543_060_066_037_033_0422_LJV137_ZT_00889_03614__2_185276_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,231823,417545,060,066,035,032,0433,KBP386,ZT,00967,04419,,2,185277,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_231823_417545_060_066_035_032_0433_KBP386_ZT_00967_04419__2_185277_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,232516,417547,060,066,035,032,0440,MON819,ZT,00921,10558,,2,185278,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_232516_417547_060_066_035_032_0440_MON819_ZT_00921_10558__2_185278_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,232635,417549,060,066,038,034,0445,MWY902,ZT,00905,02107,,2,185279,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_232635_417549_060_066_038_034_0445_MWY902_ZT_00905_02107__2_185279_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,234216,417551,060,066,042,038,0189,PPG02E,ZT,00530,61930,,1,185280,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_234216_417551_060_066_042_038_0189_PPG02E_ZT_00530_61930__1_185280_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,051325,416632,060,066,015,014,0379,DJL734,ZT,01826,06416,,2,184845,60503,1,02,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_051325_416632_060_066_015_014_0379_DJL734_ZT_01826_06416__2_184845_60503_1_02_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,052216,416636,060,066,020,018,0358,DEO644,ZT,01279,02836,,2,184846,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_052216_416636_060_066_020_018_0358_DEO644_ZT_01279_02836__2_184846_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,052216,416638,060,066,020,018,0358,DEO644,ZT,01279,02836,,2,184847,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_052216_416638_060_066_020_018_0358_DEO644_ZT_01279_02836__2_184847_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,053104,416660,060,066,012,011,0129,SWT71D,ZT,01794,35291,,1,184858,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_053104_416660_060_066_012_011_0129_SWT71D_ZT_01794_35291__1_184858_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,053104,416662,060,066,012,011,0129,SWT71D,ZT,01794,35291,,1,184859,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_053104_416662_060_066_012_011_0129_SWT71D_ZT_01794_35291__1_184859_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,054703,416688,060,066,006,005,0000,STC004,ZT,86627,29927,,1,184871,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_054703_416688_060_066_006_005_0000_STC004_ZT_86627_29927__1_184871_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,054843,416695,060,066,013,012,0000,HGU067,ZT,15553,10939,,1,184873,56732,1,12,10,13.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_054843_416695_060_066_013_012_0000_HGU067_ZT_15553_10939__1_184873_56732_1_12_10_13.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,054845,416691,060,066,013,012,0000,HGU067,ZT,15553,10939,,1,184872,60503,1,14,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_054845_416691_060_066_013_012_0000_HGU067_ZT_15553_10939__1_184872_60503_1_14_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,062424,416712,060,066,014,013,0193,LMH896,ZT,01654,21225,,1,184881,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_062424_416712_060_066_014_013_0193_LMH896_ZT_01654_21225__1_184881_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,062424,416714,060,066,014,013,0193,LMH896,ZT,01654,21225,,1,184882,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_062424_416714_060_066_014_013_0193_LMH896_ZT_01654_21225__1_184882_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,063110,416716,060,066,008,007,0132,WZO17F,ZT,01576,00319,,1,184883,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_063110_416716_060_066_008_007_0132_WZO17F_ZT_01576_00319__1_184883_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,064820,416720,060,066,017,015,0380,EOW492,ZT,01669,01969,,2,184885,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_064820_416720_060_066_017_015_0380_EOW492_ZT_01669_01969__2_184885_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,074000,416761,060,066,020,018,0130,YZO47C,ZT,00765,00712,,1,184904,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_074000_416761_060_066_020_018_0130_YZO47C_ZT_00765_00712__1_184904_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,090106,416856,060,066,015,014,0128,KPI26F,ZT,01123,01069,,1,184951,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_090106_416856_060_066_015_014_0128_KPI26F_ZT_01123_01069__1_184951_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,090803,416860,060,066,018,016,0181,HBC420,ZT,01077,00653,,1,184953,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_090803_416860_060_066_018_016_0181_HBC420_ZT_01077_00653__1_184953_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,090803,416862,060,066,018,016,0181,HBC420,ZT,01077,00653,,1,184954,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_090803_416862_060_066_018_016_0181_HBC420_ZT_01077_00653__1_184954_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,091132,416864,060,066,012,011,0396,EOS443,ZT,02418,01026,,2,184955,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_091132_416864_060_066_012_011_0396_EOS443_ZT_02418_01026__2_184955_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,091132,416866,060,066,012,011,0396,EOS443,ZT,02418,01026,,2,184956,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_091132_416866_060_066_012_011_0396_EOS443_ZT_02418_01026__2_184956_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,091514,416868,060,066,029,026,0104,IXL096,ZT,00468,04834,,1,184957,60503,1,02,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_091514_416868_060_066_029_026_0104_IXL096_ZT_00468_04834__1_184957_60503_1_02_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,093931,416882,060,066,011,010,0168,CQT746,ZT,01388,00570,,1,184963,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_093931_416882_060_066_011_010_0168_CQT746_ZT_01388_00570__1_184963_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,093931,416884,060,066,011,010,0168,CQT746,ZT,01388,00570,,1,184964,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_093931_416884_060_066_011_010_0168_CQT746_ZT_01388_00570__1_184964_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,101704,416904,060,066,000,000,0000,SMU005,ZT,55973,00000,,1,184974,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_101704_416904_060_066_000_000_0000_SMU005_ZT_55973_00000__1_184974_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,101821,416909,060,066,012,011,0414,GDC947,ZT,02059,00788,,2,184976,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_101821_416909_060_066_012_011_0414_GDC947_ZT_02059_00788__2_184976_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,104141,416913,060,066,018,016,0754,EOS126,ZT,02293,07396,,3,184978,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_104141_416913_060_066_018_016_0754_EOS126_ZT_02293_07396__3_184978_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,104141,416915,060,066,018,016,0754,EOS126,ZT,02293,07396,,3,184979,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_104141_416915_060_066_018_016_0754_EOS126_ZT_02293_07396__3_184979_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,104301,416917,060,066,010,009,0389,IDQ290,ZT,02496,01435,,2,184980,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_104301_416917_060_066_010_009_0389_IDQ290_ZT_02496_01435__2_184980_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,104640,416919,060,066,020,018,0376,KFY172,ZT,01420,01377,,2,184981,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_104640_416919_060_066_020_018_0376_KFY172_ZT_01420_01377__2_184981_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,105802,416926,060,066,018,016,0360,EOW076,ZT,01482,01418,,2,184984,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_105802_416926_060_066_018_016_0360_EOW076_ZT_01482_01418__2_184984_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,110134,416928,060,066,021,019,0327,WMO038,ZT,01139,01031,,2,184985,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_110134_416928_060_066_021_019_0327_WMO038_ZT_01139_01031__2_184985_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,110134,416930,060,066,021,019,0327,WMO038,ZT,01139,01031,,2,184986,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_110134_416930_060_066_021_019_0327_WMO038_ZT_01139_01031__2_184986_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,111526,416944,060,066,007,006,0384,EHK747,ZT,03853,00857,,2,184993,60503,1,14,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_111526_416944_060_066_007_006_0384_EHK747_ZT_03853_00857__2_184993_60503_1_14_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,113626,416958,060,066,023,021,0369,MBR344,ZT,01092,01625,,2,184999,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_113626_416958_060_066_023_021_0369_MBR344_ZT_01092_01625__2_184999_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,113638,416960,060,066,026,023,0405,JBN540,ZT,01108,02039,,2,185000,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_113638_416960_060_066_026_023_0405_JBN540_ZT_01108_02039__2_185000_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,114610,416968,060,066,011,010,0393,JKP674,ZT,02387,18286,,2,185004,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_114610_416968_060_066_011_010_0393_JKP674_ZT_02387_18286__2_185004_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,114610,416970,060,066,011,010,0393,JKP674,ZT,02387,18286,,2,185005,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_114610_416970_060_066_011_010_0393_JKP674_ZT_02387_18286__2_185005_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,115504,416976,060,066,013,012,0852,ASF284,ZT,03463,01446,,3,185008,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_115504_416976_060_066_013_012_0852_ASF284_ZT_03463_01446__3_185008_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,115839,416982,060,066,012,011,0404,RKV470,ZT,24071,07675,,2,185011,60503,1,06,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_115839_416982_060_066_012_011_0404_RKV470_ZT_24071_07675__2_185011_60503_1_06_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,123212,417004,060,066,011,010,0000,JKM098,ZT,23619,07222,,1,185020,60503,1,19,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_123212_417004_060_066_011_010_0000_JKM098_ZT_23619_07222__1_185020_60503_1_19_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,123820,417009,060,066,017,015,0380,JRN541,ZT,01654,01353,,2,185022,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_123820_417009_060_066_017_015_0380_JRN541_ZT_01654_01353__2_185022_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,124024,417019,060,066,006,005,0000,IAQ357,ZT,36332,06106,,1,185026,56732,1,12,10,26.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_124024_417019_060_066_006_005_0000_IAQ357_ZT_36332_06106__1_185026_56732_1_12_10_26.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,124039,417015,060,066,006,005,0000,IAQ357,ZT,36332,06106,,1,185025,60503,1,26,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_124039_417015_060_066_006_005_0000_IAQ357_ZT_36332_06106__1_185025_60503_1_26_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,124429,417022,060,066,013,012,0322,LGT277,ZT,01716,01097,,2,185027,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_124429_417022_060_066_013_012_0322_LGT277_ZT_01716_01097__2_185027_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,125502,417037,060,066,027,024,0546,IPV936,ZT,01310,02512,,3,185034,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_125502_417037_060_066_027_024_0546_IPV936_ZT_01310_02512__3_185034_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,125815,417041,060,066,028,025,0576,TUP850,ZT,01311,02157,,3,185036,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_125815_417041_060_066_028_025_0576_TUP850_ZT_01311_02157__3_185036_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,132500,417079,060,066,023,021,0345,EOR939,ZT,01092,01502,,2,185055,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_132500_417079_060_066_023_021_0345_EOR939_ZT_01092_01502__2_185055_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,132645,417081,060,066,023,021,0381,FBO265,ZT,01201,01114,,2,185056,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_132645_417081_060_066_023_021_0381_FBO265_ZT_01201_01114__2_185056_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,132645,417083,060,066,023,021,0381,FBO265,ZT,01201,01114,,2,185057,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_132645_417083_060_066_023_021_0381_FBO265_ZT_01201_01114__2_185057_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,134126,417095,060,066,076,068,0130,,ZT,00234,01148,,1,185062,74550,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_134126_417095_060_066_076_068_0130__ZT_00234_01148__1_185062_74550_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,3,20240903,135938,417104,060,066,025,022,0393,BJO024,ZT,01326,00894,,2,185066,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_3_20240903_135938_417104_060_066_025_022_0393_BJO024_ZT_01326_00894__2_185066_30004_1_00_10_00.jpg
